date,cluster_name,datacenter,business_unit,storage_platform,usable_capacity_tb,raw_capacity_tb,daily_write_tb_estimate,net_new_storage_tb,starting_used_tb,starting_utilization_tier,used_capacity_tb,free_capacity_tb,capacity_utilization_pct
2013-09-08,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,1683.7127432411123,2115.725282545138,0.0303731539641259,0.00242985231713,915.0793755499424,Low,915.137938895236,768.5748043458763,54.35237944054604
2013-09-09,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,1683.7127432411123,2115.725282545138,0.028450473054228,0.0022760378443382,915.0793755499424,Low,915.1402149330804,768.5725283080319,54.35251462024658
2013-09-10,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,1683.7127432411123,2115.725282545138,0.0251104891470675,0.0020088391317654,915.0793755499424,Low,915.1422237722122,768.5705194689001,54.35263393033317
2013-09-11,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,1683.7127432411123,2115.725282545138,0.0287899212573415,0.0023031937005873,915.0793755499424,Low,915.1445269659127,768.5682162751996,54.35277072288937
2013-08-12,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0108361897655615,0.0008668951812449,536.9526121398804,Low,536.9534790350617,631.046755308392,45.97203521426427
2013-08-13,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.008909330713106,0.0007127464570484,536.9526121398804,Low,536.9541917815187,631.046042561935,45.97209623706512
2013-08-14,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0092481036546511,0.000739848292372,536.9526121398804,Low,536.9549316298111,631.0453027136426,45.97215958022814
2013-08-15,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0084483373846316,0.0006758669907705,536.9526121398804,Low,536.9556074968019,631.0446268466518,45.97221744554109
2013-08-16,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0103605762001603,0.0008288460960128,536.9526121398804,Low,536.9564363428979,631.0437980005559,45.97228840837752
2013-08-17,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0071392846641011,0.000571142773128,536.9526121398804,Low,536.957007485671,631.0432268577827,45.97233730757775
2013-08-18,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0070050287992819,0.0005604023039425,536.9526121398804,Low,536.957567887975,631.0426664554788,45.97238528721743
2013-08-19,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0077781894569946,0.0006222551565595,536.9526121398804,Low,536.9581901431316,631.0420442003222,45.972438562477
2013-08-20,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0080468680849608,0.0006437494467968,536.9526121398804,Low,536.9588338925784,631.0414004508754,45.97249367800077
2013-08-21,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0073849906813192,0.0005907992545055,536.9526121398804,Low,536.9594246918329,631.0408096516209,45.97254426011857
2013-08-22,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0075988285635732,0.0006079062850858,536.9526121398804,Low,536.9600325981179,631.0402017453358,45.97259630687911
2013-08-23,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0079517113871356,0.0006361369109708,536.9526121398804,Low,536.9606687350289,631.0395656084248,45.972650770644805
2013-08-24,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0066939403236751,0.000535515225894,536.9526121398804,Low,536.9612042502548,631.0390300931989,45.972696619541935
2013-08-25,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0073173537477472,0.0005853882998197,536.9526121398804,Low,536.9617896385546,631.0384447048991,45.97274673839316
2013-08-26,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0078603182845298,0.0006288254627623,536.9526121398804,Low,536.9624184640173,631.0378158794364,45.97280057617883
2013-08-27,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0101460071727943,0.0008116805738235,536.9526121398804,Low,536.9632301445912,631.0370041988625,45.9728700693647
2013-08-28,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.009509705791421,0.0007607764633136,536.9526121398804,Low,536.9639909210545,631.0362434223993,45.9729352043228
2013-08-29,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0091853399147856,0.0007348271931828,536.9526121398804,Low,536.9647257482477,631.035508595206,45.97299811759727
2013-08-30,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0077709456944009,0.000621675655552,536.9526121398804,Low,536.9653474239033,631.0348869195504,45.973051343242034
2013-08-31,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0074780363380858,0.0005982429070468,536.9526121398804,Low,536.9659456668103,631.0342886766434,45.97310256265873
2013-09-01,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0072966301700007,0.0005837304136,536.9526121398804,Low,536.9665293972239,631.0337049462298,45.97315253956767
2013-09-02,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0076803728146726,0.0006144298251738,536.9526121398804,Low,536.9671438270491,631.0330905164046,45.973205144850375
2013-09-03,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0079507842752059,0.0006360627420164,536.9526121398804,Low,536.967779889791,631.0324544536627,45.97325960226598
2013-09-04,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0076520604341424,0.0006121648347313,536.9526121398804,Low,536.9683920546258,631.0318422888279,45.97331201362831
2013-09-05,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0077513967148299,0.0006201117371863,536.9526121398804,Low,536.969012166363,631.0312221770907,45.973365105375976
2013-09-06,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0079593628099099,0.0006367490247927,536.9526121398804,Low,536.9696489153878,631.0305854280659,45.973419621548665
2013-09-07,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0073153455400669,0.0005852276432053,536.9526121398804,Low,536.970234143031,631.0300002004227,45.97346972664506
2013-09-08,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0077869772254835,0.0006229581780386,536.9526121398804,Low,536.970857101209,631.0293772422447,45.973523062094806
2013-09-09,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0078134979836367,0.0006250798386909,536.9526121398804,Low,536.9714821810477,631.028752162406,45.973576579193534
2013-09-10,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0083019253269749,0.0006641540261579,536.9526121398804,Low,536.9721463350738,631.0280880083799,45.97363344168437
2013-09-11,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,1168.0002343434537,1546.093347578489,0.0067809255831465,0.0005424740466517,536.9526121398804,Low,536.9726888091205,631.0275455343332,45.97367988637083
2013-08-12,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0012961326569279,0.0001036906125542,1042.492220773544,Low,1042.4923244641566,803.7720532422513,56.46495361402316
2013-08-13,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0017638281816896,0.0001411062545351,1042.492220773544,Low,1042.492465570411,803.7719121359969,56.46496125682102
2013-08-14,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0013102821891978,0.0001048225751358,1042.492220773544,Low,1042.4925703929862,803.7718073134217,56.46496693437059
2013-08-15,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0022177827495376,0.000177422619963,1042.492220773544,Low,1042.4927478156062,803.7716298908017,56.46497654418716
2013-08-16,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0020345513071886,0.000162764104575,1042.492220773544,Low,1042.4929105797107,803.7714671266972,56.46498536004834
2013-08-17,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0007428469452605,5.9427755620843584e-05,1042.492220773544,Low,1042.4929700074665,803.7714076989416,56.46498857885904
2013-08-18,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0006709625755957,5.367700604766084e-05,1042.492220773544,Low,1042.4930236844723,803.7713540219354,56.46499148618949
2013-08-19,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0040869054654053,0.0003269524372324,1042.492220773544,Low,1042.4933506369096,803.7710270694984,56.46500919505291
2013-08-20,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0019189449986491,0.0001535155998919,1042.492220773544,Low,1042.4935041525096,803.7708735538984,56.46501750998342
2013-08-21,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0021189809245392,0.0001695184739631,1042.492220773544,Low,1042.4936736709835,803.7707040354244,56.46502669168437
2013-08-22,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0014976306409998,0.0001198104512799,1042.492220773544,Low,1042.4937934814347,803.7705842249732,56.46503318102861
2013-08-23,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0014877697146914,0.0001190215771753,1042.492220773544,Low,1042.493912503012,803.770465203396,56.46503962764474
2013-08-24,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.000833900531461,6.671204251688228e-05,1042.492220773544,Low,1042.4939792150544,803.7703984913535,56.46504324099738
2013-08-25,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0008259602228425,6.607681782740772e-05,1042.492220773544,Low,1042.4940452918722,803.7703324145357,56.465046819944064
2013-08-26,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0010690087638477,8.552070110782222e-05,1042.492220773544,Low,1042.4941308125733,803.7702468938346,56.46505145203805
2013-08-27,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0084018529426899,0.0006721482354151,1042.492220773544,Low,1042.4948029608088,803.7695747455991,56.46508785788781
2013-08-28,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0041941687009448,0.0003355334960755,1042.492220773544,Low,1042.495138494305,803.769239212103,56.465106031530766
2013-08-29,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0014483362954905,0.0001158669036392,1042.492220773544,Low,1042.4952543612085,803.7691233451994,56.46511230727897
2013-08-30,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0011168214159067,8.934571327253796e-05,1042.492220773544,Low,1042.495343706922,803.769033999486,56.46511714654872
2013-08-31,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0010254125123467,8.203300098774265e-05,1042.492220773544,Low,1042.495425739923,803.768951966485,56.46512158973693
2013-09-01,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0012533337914469,0.0001002667033157,1042.492220773544,Low,1042.495526006626,803.7688516997819,56.46512702052485
2013-09-02,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0011264499339018,9.011599471214588e-05,1042.492220773544,Low,1042.4956161226207,803.7687615837872,56.46513190151568
2013-09-03,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0072583700010709,0.0005806696000856,1042.492220773544,Low,1042.4961967922209,803.768180914187,56.46516335256933
2013-09-04,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0149031524357342,0.0011922521948587,1042.492220773544,Low,1042.4973890444155,803.7669886619922,56.46522792903029
2013-09-05,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0214189314047981,0.0017135145123838,1042.492220773544,Low,1042.499102558928,803.7652751474798,56.46532073884306
2013-09-06,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0054570420855962,0.0004365633668476,1042.492220773544,Low,1042.499539122295,803.764838584113,56.46534438460973
2013-09-07,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0011842096651947,9.47367732155773e-05,1042.492220773544,Low,1042.499633859068,803.7647438473398,56.465349515877726
2013-09-08,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0008815764981004,7.052611984803416e-05,1042.492220773544,Low,1042.499704385188,803.7646733212198,56.46535333581385
2013-09-09,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0016561142739275,0.0001324891419142,1042.492220773544,Low,1042.49983687433,803.764540832078,56.4653605118794
2013-09-10,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0021908133738147,0.0001752650699051,1042.492220773544,Low,1042.5000121393998,803.7643655670081,56.465370004835655
2013-09-11,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,1846.264377706408,2259.61646384935,0.0019678158481458,0.0001574252678516,1042.492220773544,Low,1042.5001695646677,803.7642081417403,56.465378531527165
2013-08-12,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0022804219376573,0.0001824337550125,842.5703923521444,Low,842.5705747858993,764.3393822234556,52.43421207956297
2013-08-13,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0021754511105649,0.0001740360888451,842.5703923521444,Low,842.5707488219882,764.3392081873667,52.43422291004467
2013-08-14,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0023696011157887,0.0001895680892631,842.5703923521444,Low,842.5709383900775,764.3390186192775,52.43423470710202
2013-08-15,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0024587783664029,0.0001967022693122,842.5703923521444,Low,842.5711350923468,764.3388219170081,52.43424694812826
2013-08-16,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0031585008253527,0.0002526800660282,842.5703923521444,Low,842.5713877724129,764.338569236942,52.43426267272222
2013-08-17,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0022214794870686,0.0001777183589654,842.5703923521444,Low,842.5715654907718,764.3383915185831,52.43427373235616
2013-08-18,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0022364141257066,0.0001789131300565,842.5703923521444,Low,842.5717444039019,764.338212605453,52.43428486634218
2013-08-19,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0025428073000772,0.0002034245840061,842.5703923521444,Low,842.5719478284859,764.338009180869,52.4342975257064
2013-08-20,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0022822012026275,0.0001825760962102,842.5703923521444,Low,842.572130404582,764.3378266047729,52.43430888764335
2013-08-21,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0021588330910728,0.0001727066472858,842.5703923521444,Low,842.5723031112294,764.3376538981255,52.43431963539226
2013-08-22,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0022055594234556,0.0001764447538764,842.5703923521444,Low,842.5724795559833,764.3374774533717,52.43433061576817
2013-08-23,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.002257297027764,0.0001805837622211,842.5703923521444,Low,842.5726601397455,764.3372968696094,52.4343418537197
2013-08-24,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.002112213958247,0.0001689771166597,842.5703923521444,Low,842.5728291168622,764.3371278924927,52.43435236937529
2013-08-25,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0021477211294165,0.0001718176903533,842.5703923521444,Low,842.5730009345525,764.3369560748024,52.4343630618033
2013-08-26,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0024029572542232,0.0001922365803378,842.5703923521444,Low,842.5731931711329,764.336763838222,52.434375024924165
2013-08-27,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0055400324490299,0.0004432025959223,842.5703923521444,Low,842.5736363737287,764.3363206356262,52.4344026059715
2013-08-28,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0022301062231237,0.0001784084978498,842.5703923521444,Low,842.5738147822266,764.3361422271283,52.43441370855364
2013-08-29,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0022077785732899,0.0001766222858631,842.5703923521444,Low,842.5739914045124,764.3359656048425,52.43442469997759
2013-08-30,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.002283069542787,0.0001826455634229,842.5703923521444,Low,842.5741740500758,764.3357829592791,52.434436066237566
2013-08-31,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0022920693240214,0.0001833655459217,842.5703923521444,Low,842.5743574156218,764.3355995937331,52.43444747730296
2013-09-01,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0023493814352769,0.0001879505148221,842.5703923521444,Low,842.5745453661366,764.3354116432183,52.434459173696645
2013-09-02,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0023559685320698,0.0001884774825655,842.5703923521444,Low,842.5747338436191,764.3352231657358,52.4344709028842
2013-09-03,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0024399756274335,0.0001951980501946,842.5703923521444,Low,842.5749290416694,764.3350279676855,52.43448305030101
2013-09-04,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0025759867521211,0.0002060789401696,842.5703923521444,Low,842.5751351206095,764.3348218887454,52.4344958748491
2013-09-05,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0021631910650905,0.0001730552852072,842.5703923521444,Low,842.5753081758947,764.3346488334602,52.43450664429417
2013-09-06,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0018673491621472,0.0001493879329717,842.5703923521444,Low,842.5754575638277,764.3344994455272,52.43451594089056
2013-09-07,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0019069101745795,0.0001525528139663,842.5703923521444,Low,842.5756101166417,764.3343468927133,52.434525434441404
2013-09-08,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0019398048190669,0.0001551843855253,842.5703923521444,Low,842.5757653010272,764.3341917083277,52.43453509175823
2013-09-09,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0020061102185025,0.0001604888174802,842.5703923521444,Low,842.5759257898447,764.3340312195102,52.43454507917643
2013-09-10,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0020915715762466,0.0001673257260997,842.5703923521444,Low,842.5760931155708,764.3338638937842,52.43455549206393
2013-09-11,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.0021035217544704,0.0001682817403576,842.5703923521444,Low,842.5762613973111,764.3336956120438,52.434565964445376
