cluster_name,forecast_date,selected_model,forecast_used_tb,forecast_utilization_pct,forecast_free_capacity_tb,breach_80_flag,breach_85_flag,breach_90_flag
FS-CLUSTER-02,2013-10-31,holt_linear,537.0043150617524,45.976387612936456,630.9959192817013,False,False,False
FS-CLUSTER-02,2013-11-01,holt_linear,537.0049475773704,45.97644176666001,630.9952867660833,False,False,False
FS-CLUSTER-02,2013-11-02,holt_linear,537.0055800929883,45.97649592038356,630.9946542504654,False,False,False
FS-CLUSTER-02,2013-11-03,holt_linear,537.0062126086063,45.97655007410711,630.9940217348474,False,False,False
FS-CLUSTER-02,2013-11-04,holt_linear,537.0068451242244,45.976604227830656,630.9933892192294,False,False,False
FS-CLUSTER-02,2013-11-05,holt_linear,537.0074776398423,45.9766583815542,630.9927567036115,False,False,False
FS-CLUSTER-02,2013-11-06,holt_linear,537.0081101554603,45.97671253527776,630.9921241879935,False,False,False
FS-CLUSTER-02,2013-11-07,holt_linear,537.0087426710782,45.9767666890013,630.9914916723756,False,False,False
FS-CLUSTER-02,2013-11-08,holt_linear,537.0093751866962,45.976820842724855,630.9908591567576,False,False,False
FS-CLUSTER-02,2013-11-09,holt_linear,537.010007702314,45.9768749964484,630.9902266411397,False,False,False
FS-CLUSTER-02,2013-11-10,holt_linear,537.0106402179321,45.97692915017196,630.9895941255216,False,False,False
FS-CLUSTER-02,2013-11-11,holt_linear,537.01127273355,45.97698330389549,630.9889616099038,False,False,False
FS-CLUSTER-02,2013-11-12,holt_linear,537.011905249168,45.97703745761905,630.9883290942857,False,False,False
FS-CLUSTER-02,2013-11-13,holt_linear,537.0125377647859,45.977091611342594,630.9876965786679,False,False,False
FS-CLUSTER-02,2013-11-14,holt_linear,537.0131702804039,45.97714576506615,630.9870640630498,False,False,False
FS-CLUSTER-02,2013-11-15,holt_linear,537.0138027960218,45.97719991878969,630.986431547432,False,False,False
FS-CLUSTER-02,2013-11-16,holt_linear,537.0144353116398,45.97725407251324,630.9857990318139,False,False,False
FS-CLUSTER-02,2013-11-17,holt_linear,537.0150678272577,45.97730822623679,630.985166516196,False,False,False
FS-CLUSTER-02,2013-11-18,holt_linear,537.0157003428757,45.97736237996034,630.984534000578,False,False,False
FS-CLUSTER-02,2013-11-19,holt_linear,537.0163328584936,45.97741653368388,630.9839014849601,False,False,False
FS-CLUSTER-02,2013-11-20,holt_linear,537.0169653741116,45.97747068740743,630.9832689693421,False,False,False
FS-CLUSTER-02,2013-11-21,holt_linear,537.0175978897296,45.97752484113099,630.9826364537241,False,False,False
FS-CLUSTER-02,2013-11-22,holt_linear,537.0182304053475,45.97757899485453,630.9820039381062,False,False,False
FS-CLUSTER-02,2013-11-23,holt_linear,537.0188629209655,45.977633148578086,630.9813714224882,False,False,False
